time_observed_at,time_zone,latitude,longitude
2024-03-07 22:43:08 UTC,America/Vancouver,48.4693703305,-123.315036609
2024-03-07 22:41:12 UTC,America/Vancouver,48.4692833553,-123.3147708599
2023-10-18 23:18:27 UTC,America/Vancouver,48.4485878997,-123.3944970997
2024-03-12 18:53:30 UTC,America/Vancouver,48.56181302,-123.46865888
2024-03-13 19:27:22 UTC,America/Vancouver,48.4309716732,-123.3169166667
2024-03-13 19:28:48 UTC,America/Vancouver,48.431,-123.316575
2024-03-13 19:54:01 UTC,America/Vancouver,48.4594815,-123.3975424
2024-03-13 19:54:11 UTC,America/Vancouver,48.4594457,-123.3975812
2024-03-13 20:57:00 UTC,America/Vancouver,48.4871485527,-123.3008228784
2024-03-13 23:22:22 UTC,America/Vancouver,48.486655,-123.3334366667
2024-03-13 23:35:00 UTC,America/Vancouver,48.4180485445,-123.343085751
2024-03-09 19:46:00 UTC,America/Vancouver,48.484295,-123.3380366667
2024-03-14 22:24:40 UTC,America/Vancouver,48.4687416667,-123.3213666667
2024-03-15 19:28:00 UTC,America/Vancouver,48.464571258,-123.3139476331
2024-03-15 21:10:47 UTC,America/Vancouver,48.4699105377,-123.3908760969
2024-03-15 16:38:00 UTC,America/Vancouver,48.5662188994,-123.3686552569
2024-03-15 18:03:27 UTC,America/Vancouver,48.4557033333,-123.4822216667
2024-03-16 16:33:57 UTC,America/Vancouver,48.4596353118,-123.322079871
2024-03-16 16:33:25 UTC,America/Vancouver,48.4587962781,-123.3236685084
2024-03-16 17:31:39 UTC,America/Vancouver,48.4724972115,-123.3784250977
2024-03-16 22:02:29 UTC,America/Vancouver,48.4552833333,-123.323805
2024-03-16 19:08:41 UTC,America/Vancouver,48.42323,-123.3760916667
2024-03-16 21:39:00 UTC,America/Vancouver,48.418250943,-123.3431842316
2024-03-16 21:36:00 UTC,America/Vancouver,48.4177875139,-123.3417522614
2024-03-16 21:38:00 UTC,America/Vancouver,48.4180869726,-123.3430611794
2024-03-16 19:56:53 UTC,America/Vancouver,48.4698357997,-123.4181530997
2024-03-16 20:29:00 UTC,America/Vancouver,48.4181204069,-123.3431651036
2024-03-16 23:16:24 UTC,America/Vancouver,48.4515450684,-123.2738675288
2024-03-15 22:28:20 UTC,America/Vancouver,48.6917561288,-123.5760188573
2024-03-17 17:13:19 UTC,America/Vancouver,48.6509783333,-123.3958283333
2024-03-17 17:17:42 UTC,America/Vancouver,48.536491,-123.5234426997
2024-03-17 21:58:03 UTC,America/Vancouver,48.4847116667,-123.35602
2024-03-11 00:11:33 UTC,America/Vancouver,48.5092583333,-123.3994583333
2024-03-18 19:35:00 UTC,America/Vancouver,48.4648157137,-123.3139190772
2024-03-18 21:13:37 UTC,America/Vancouver,48.4647616667,-123.3139633333
2024-03-18 18:07:50 UTC,America/Vancouver,48.4585833333,-123.3232033333
2024-03-18 21:14:32 UTC,America/Vancouver,48.4647866667,-123.314025
2024-03-18 23:11:52 UTC,America/Vancouver,48.4642533333,-123.467195
2024-03-19 01:01:47 UTC,America/Vancouver,48.44398,-123.3923716667
2024-03-17 20:04:44 UTC,America/Vancouver,48.5979466667,-123.4796216667
2024-03-18 20:08:43 UTC,America/Vancouver,48.4626820751,-123.3366396385
2024-03-18 20:04:05 UTC,America/Vancouver,48.461195,-123.3377916667
2024-03-18 20:05:30 UTC,America/Vancouver,48.46142,-123.3377133333
2024-03-15 20:50:16 UTC,America/Vancouver,48.4687383333,-123.3180916667
2024-03-18 22:10:51 UTC,America/Vancouver,48.4082577182,-123.4922370772
2024-03-19 18:19:00 UTC,America/Vancouver,48.43446,-123.3946616667
2024-03-16 17:28:00 UTC,America/Vancouver,48.4761720029,-123.3758457851
2024-03-19 20:28:46 UTC,America/Vancouver,48.456503183,-123.3480034594
2024-03-19 23:23:14 UTC,America/Vancouver,48.4651031625,-123.3317846899
2024-03-19 22:54:24 UTC,America/Vancouver,48.454605,-123.273925
2024-03-24 19:32:47 UTC,America/Vancouver,48.48417,-123.3379966667
2024-03-21 22:21:36 UTC,America/Vancouver,48.5329033333,-123.3885333333
2024-03-21 21:50:22 UTC,America/Vancouver,48.51033,-123.38997
2024-03-24 20:26:24 UTC,America/Vancouver,48.4554272574,-123.3663000417
2024-03-24 20:27:12 UTC,America/Vancouver,48.4554091614,-123.3662883585
2024-03-26 20:36:03 UTC,America/Vancouver,48.4570431893,-123.3663376414
2024-03-26 22:05:09 UTC,America/Vancouver,48.45722,-123.342475
2024-03-26 22:04:24 UTC,America/Vancouver,48.4574966667,-123.3425
2024-03-26 22:33:00 UTC,America/Vancouver,48.4502066667,-123.5002675
2024-03-26 22:30:52 UTC,America/Vancouver,48.5670833,-123.4929261
2024-03-26 16:39:00 UTC,America/Vancouver,48.4737333333,-123.3760966667
2024-03-26 18:17:44 UTC,America/Vancouver,48.4596466667,-123.2742366667
2024-03-19 23:49:00 UTC,America/Vancouver,48.4183756813,-123.3432871569
2024-03-27 17:15:00 UTC,America/Vancouver,48.4382015944,-123.3480317518
2024-03-21 21:19:35 UTC,America/Vancouver,48.4866616667,-123.333795
2024-03-21 21:18:36 UTC,America/Vancouver,48.4866333333,-123.3337083333
2024-03-27 21:20:31 UTC,America/Vancouver,48.5189881843,-123.5168778151
2024-03-24 19:28:00 UTC,America/Vancouver,48.4521456637,-123.4813724818
2024-03-27 20:33:56 UTC,America/Vancouver,48.4590866667,-123.3222366667
2024-03-29 17:32:27 UTC,America/Vancouver,48.4395783333,-123.2938116667
2024-03-29 21:45:00 UTC,America/Vancouver,48.5058829077,-123.3701733767
2024-03-29 22:40:54 UTC,America/Vancouver,48.7318116667,-123.5862966667
2024-03-29 21:38:08 UTC,America/Vancouver,48.4378530432,-123.2918119803
2024-03-29 23:21:07 UTC,America/Vancouver,48.42147,-123.3471533333
2024-03-29 17:54:00 UTC,America/Vancouver,48.4689802552,-123.3153591839
2024-03-29 18:31:27 UTC,America/Vancouver,48.4690370525,-123.3153027303
2024-03-29 22:04:08 UTC,America/Vancouver,49.1366302608,-123.935029842
2024-03-18 18:58:21 UTC,America/Vancouver,48.544987676,-123.3887787488
2024-03-30 21:45:06 UTC,America/Vancouver,48.45675616,-123.32437598
2024-03-30 21:46:53 UTC,America/Vancouver,48.4568171483,-123.3244682105
2024-03-29 21:38:07 UTC,America/Vancouver,48.8232583333,-123.7675783333
2020-08-28 01:42:00 UTC,America/Vancouver,48.5367471839,-123.4991883256
2020-04-07 20:47:00 UTC,America/Vancouver,48.5367471839,-123.4991883256
2020-05-29 21:17:00 UTC,America/Vancouver,48.5367471839,-123.4991883256
2019-09-28 22:35:00 UTC,America/Vancouver,48.5367471839,-123.4991883256
2016-10-09 22:11:00 UTC,America/Vancouver,48.5367471839,-123.4991883256
2016-10-10 22:03:00 UTC,America/Vancouver,48.5367471839,-123.4991883256
2024-03-29 20:14:14 UTC,America/Vancouver,48.4632133333,-123.3681866667
2024-03-31 21:07:14 UTC,America/Vancouver,48.6896216667,-123.4555883333
2024-03-31 21:39:14 UTC,America/Vancouver,49.1275258939,-123.9252290502
2024-03-31 16:27:00 UTC,America/Vancouver,48.5139470434,-123.5300996359
2024-03-24 18:18:02 UTC,America/Vancouver,48.55772,-123.43878
2024-03-31 23:51:36 UTC,America/Vancouver,48.4576924817,-123.4804805976
2024-03-31 23:50:00 UTC,America/Vancouver,48.4410653696,-123.3287159802
2024-03-27 22:11:14 UTC,America/Vancouver,48.4288033333,-123.5375533333
2024-04-01 20:09:43 UTC,America/Vancouver,48.491825,-123.353845
2024-03-31 22:01:00 UTC,America/Vancouver,48.459988,-123.326324
2024-03-31 22:01:00 UTC,America/Vancouver,48.4600200146,-123.3263146703
2024-04-01 17:30:00 UTC,America/Vancouver,48.4632973,-123.3727793
2024-03-31 22:56:00 UTC,America/Vancouver,48.4569333238,-123.3230669355
2024-03-31 20:17:00 UTC,America/Vancouver,48.4929543491,-123.3825753645
2024-04-01 02:21:00 UTC,America/Vancouver,48.4551248484,-123.4053214536
2024-04-01 21:08:00 UTC,America/Vancouver,48.5673527778,-123.4559722222
2024-03-30 15:32:00 UTC,America/Vancouver,48.6371894403,-123.5454141956
2024-04-03 20:22:09 UTC,America/Vancouver,48.4691966667,-123.31492
2024-04-03 20:21:49 UTC,America/Vancouver,48.4692,-123.31495
2023-04-14 21:01:00 UTC,America/Vancouver,48.4584870018,-123.3219541609
2024-04-04 20:30:00 UTC,America/Vancouver,48.6462111111,-123.3935472222
2023-08-27 21:35:39 UTC,America/Vancouver,48.4629557337,-123.3133139089
2024-04-06 17:29:06 UTC,America/Vancouver,49.1133528333,-123.9301
2024-04-06 21:40:00 UTC,America/Vancouver,48.489532,-123.360214
2024-04-05 16:35:55 UTC,America/Vancouver,48.4145755984,-123.5044648474
2024-03-31 23:09:04 UTC,America/Vancouver,48.5301833333,-123.4810638889
2024-04-01 22:32:55 UTC,America/Vancouver,48.5657883333,-123.4687633333
2024-03-29 22:51:00 UTC,America/Vancouver,49.1096298748,-123.9213599405
2024-04-08 22:29:42 UTC,America/Vancouver,48.4681138889,-123.4175722222
2024-03-24 21:19:44 UTC,America/Vancouver,48.4886344323,-123.3018290251
2024-04-09 17:45:45 UTC,America/Vancouver,48.4972,-123.3948
2024-04-09 21:41:59 UTC,America/Vancouver,48.6119383333,-123.44172
2024-04-09 18:21:00 UTC,America/Vancouver,48.6162211653,-123.4517615904
2024-04-10 00:57:49 UTC,America/Vancouver,48.4217924858,-123.4190875757
2024-04-09 23:44:14 UTC,America/Vancouver,48.4687116667,-123.317825
2024-04-09 21:03:08 UTC,America/Vancouver,48.4964178,-123.3900445997
2021-04-08 20:43:21 UTC,America/Vancouver,49.3137333333,-124.504495
2024-04-09 20:00:55 UTC,America/Vancouver,48.4652979722,-123.401531
2024-04-10 17:31:17 UTC,America/Vancouver,48.4593366667,-123.3219616667
2024-04-10 19:22:48 UTC,America/Vancouver,48.4571507035,-123.3240272761
2024-04-10 21:41:10 UTC,America/Vancouver,48.4605416667,-123.3241883333
2024-04-10 21:25:03 UTC,America/Vancouver,48.41152,-123.3496333333
2024-04-11 19:39:53 UTC,America/Vancouver,48.5627033333,-123.39743
2024-04-10 18:09:00 UTC,America/Vancouver,48.4605026739,-123.3345937048
2024-04-12 23:16:52 UTC,America/Vancouver,48.4687166667,-123.317345
2024-04-13 01:05:27 UTC,America/Vancouver,48.4594383333,-123.2898416667
2024-04-13 17:13:39 UTC,America/Vancouver,49.1129981363,-123.9289938658
2024-04-13 23:03:31 UTC,America/Vancouver,48.4507166667,-123.3827111111
2024-04-14 15:46:01 UTC,America/Vancouver,48.4565083333,-123.3236166667
2024-04-14 16:51:21 UTC,America/Vancouver,48.4111937997,-123.3473132997
2024-04-14 18:40:45 UTC,America/Vancouver,48.4671083333,-123.3661416667
2024-04-14 16:44:26 UTC,America/Vancouver,48.4671366667,-123.3663116667
2024-04-14 17:31:46 UTC,America/Vancouver,48.4673583333,-123.3664783333
2024-04-14 16:35:47 UTC,America/Vancouver,48.46738,-123.3664333333
2024-04-14 20:32:56 UTC,America/Vancouver,48.45012,-123.3367833333
2024-04-14 20:28:49 UTC,America/Vancouver,48.4491383333,-123.3368
2024-04-14 22:04:43 UTC,America/Vancouver,48.4615383333,-123.301705
2024-04-15 08:13:37 UTC,America/Vancouver,48.564220666,-123.396441582
2024-04-14 20:13:00 UTC,America/Vancouver,48.524017602,-123.4310583117
2024-04-14 22:53:00 UTC,America/Vancouver,48.46168519,-123.3577815817
2024-04-15 23:48:00 UTC,America/Vancouver,48.47018198,-123.4174515226
2024-04-16 16:24:00 UTC,America/Vancouver,48.4567031656,-123.3232350577
2024-04-16 16:09:00 UTC,America/Vancouver,48.4569484631,-123.3238920481
2024-04-16 17:49:10 UTC,America/Vancouver,48.6432333333,-123.397925
2024-04-16 21:14:35 UTC,America/Vancouver,48.463845,-123.287155
2024-04-13 20:30:43 UTC,America/Vancouver,48.3778480479,-123.742952253
2024-04-13 20:30:41 UTC,America/Vancouver,48.3778480479,-123.742952253
2024-04-17 21:46:20 UTC,America/Vancouver,48.4705583333,-123.382995
2024-04-17 21:37:54 UTC,America/Vancouver,48.4582509722,-123.3950799722
2024-04-18 21:47:57 UTC,America/Vancouver,48.50056,-123.414045
2024-04-17 21:46:20 UTC,America/Vancouver,48.4705583333,-123.382995
2024-04-19 20:06:30 UTC,America/Vancouver,48.44880545,-123.3354843822
2024-04-19 20:03:40 UTC,America/Vancouver,48.44947,-123.335625
2024-04-20 17:00:32 UTC,America/Vancouver,48.681426,-123.4732286
2024-04-20 19:07:58 UTC,America/Vancouver,48.5921666667,-123.393495
2024-04-21 19:38:05 UTC,America/Vancouver,48.4568833333,-123.304475
2024-04-22 00:15:00 UTC,America/Vancouver,48.5672484749,-123.4561623488
2024-04-22 21:08:06 UTC,America/Vancouver,48.4712702311,-123.32187929
2024-04-22 19:13:42 UTC,America/Vancouver,48.4162216667,-123.3266133333
,America/Vancouver,48.862380765,-123.6298739165
2024-04-23 19:32:54 UTC,America/Vancouver,48.883145,-123.5583033333
2024-04-23 20:23:20 UTC,America/Vancouver,48.5552626438,-123.5058995336
2024-04-24 05:18:07 UTC,America/Vancouver,48.5124466667,-123.5299
2024-04-25 20:15:39 UTC,America/Vancouver,48.6330083333,-123.4081883333
2024-04-20 20:34:34 UTC,America/Vancouver,48.6309966667,-123.4144883333
2024-04-26 21:04:30 UTC,America/Vancouver,49.4826435,-124.7303814997
2024-04-27 01:10:00 UTC,America/Vancouver,48.520351841,-123.431489074
2024-04-26 19:05:00 UTC,America/Vancouver,48.56974,-123.430603
2024-04-26 22:14:09 UTC,America/Vancouver,48.5197883333,-123.367155
2024-04-26 19:41:00 UTC,America/Vancouver,48.4399683333,-123.2929466667
2024-04-27 19:31:28 UTC,America/Vancouver,48.5062314997,-123.4023664997
2023-09-02 09:58:00 UTC,America/Vancouver,48.5636291,-123.4706455
2024-04-28 19:39:03 UTC,America/Vancouver,48.5003027972,-123.4136797396
2024-04-28 20:35:31 UTC,America/Vancouver,48.417343036,-123.3638440445
2024-04-09 21:36:17 UTC,America/Vancouver,48.43948,-123.2962333333
2024-04-29 16:41:00 UTC,America/Vancouver,49.1109583867,-123.9378538474
2024-04-29 18:03:00 UTC,America/Vancouver,49.1120394643,-123.9368750474
2024-04-29 19:26:00 UTC,America/Vancouver,49.1162020125,-123.9448218276
2024-04-29 20:34:00 UTC,America/Vancouver,48.4561243451,-123.4848744784
2024-04-28 21:18:34 UTC,America/Vancouver,48.53628,-123.390245
2024-04-29 19:59:00 UTC,America/Vancouver,49.1096071148,-123.9377470589
2024-04-28 18:44:00 UTC,America/Vancouver,48.4452488233,-123.3790405417
2024-05-01 19:26:50 UTC,America/Vancouver,48.4491366667,-123.3356383333
2024-05-01 19:31:40 UTC,America/Vancouver,48.4503116667,-123.33548
2024-05-01 23:48:00 UTC,America/Vancouver,48.5769921063,-123.4671715902
2024-05-01 19:42:00 UTC,America/Vancouver,48.513512,-123.459656
2024-05-02 00:42:55 UTC,America/Vancouver,48.4958,-123.3501583333
2024-05-02 19:14:00 UTC,America/Vancouver,48.4569298286,-123.3222887511
2024-05-02 18:32:00 UTC,America/Vancouver,48.4569298286,-123.3222887511
2024-05-02 19:31:00 UTC,America/Vancouver,48.4567222222,-123.3221472222
2024-05-02 20:13:00 UTC,America/Vancouver,48.4566611111,-123.3223194444
2024-04-29 21:50:00 UTC,America/Vancouver,48.4121252527,-123.4936989842
2024-05-02 21:54:00 UTC,America/Vancouver,49.1062917048,-123.955232125
2024-05-03 19:30:53 UTC,America/Vancouver,48.6455012067,-123.3947583475
2024-05-03 20:22:26 UTC,America/Vancouver,48.5648193359,-123.4698867798
2024-05-03 20:31:05 UTC,America/Vancouver,48.6326240291,-123.4642948279
2024-05-04 06:06:00 UTC,America/Vancouver,48.5379655883,-123.4089054912
2024-04-01 00:08:39 UTC,America/Vancouver,48.4438263505,-123.534507975
,America/Vancouver,48.438720969,-123.3623044565
2024-05-04 17:39:00 UTC,America/Vancouver,48.454937,-123.482491
2024-04-30 23:05:00 UTC,America/Vancouver,49.1096574492,-123.9213250294
2024-04-30 23:03:00 UTC,America/Vancouver,49.1101568122,-123.9216627746
2024-04-30 23:02:00 UTC,America/Vancouver,49.1101559967,-123.921658348
2024-05-07 22:52:04 UTC,America/Vancouver,49.1361875833,-123.9342645743
2024-05-07 21:24:56 UTC,America/Vancouver,48.6489444997,-123.4508696997
2024-04-21 23:22:54 UTC,America/Vancouver,48.3729283333,-123.5667883333
2024-05-08 17:43:00 UTC,America/Vancouver,49.1113054,-123.9226337
2024-05-08 20:56:40 UTC,America/Vancouver,48.4649116667,-123.3738633333
2024-05-08 22:57:19 UTC,America/Vancouver,48.6462125266,-123.3937171901
2024-05-08 22:37:32 UTC,America/Vancouver,48.6575119018,-123.3969021197
2024-05-03 19:09:00 UTC,America/Vancouver,48.5671215486,-123.4560595911
2024-05-07 17:51:00 UTC,America/Vancouver,49.109,-123.937
2024-05-09 19:30:00 UTC,America/Vancouver,48.4818083333,-123.4045944444
2024-05-10 17:50:09 UTC,America/Vancouver,48.4495385461,-123.3876358278
2024-05-10 18:31:00 UTC,America/Vancouver,48.5690781997,-123.4927248997
2024-05-10 17:06:00 UTC,America/Vancouver,48.4425045699,-123.2972008735
2018-07-09 20:17:00 UTC,America/Vancouver,48.5636727687,-123.4706855016
2024-05-10 21:17:00 UTC,America/Vancouver,48.4429478362,-123.2964884117
2024-05-11 20:14:57 UTC,America/Vancouver,48.528395,-123.5292666667
2024-05-11 18:33:41 UTC,America/Vancouver,48.4697683644,-123.3263407275
2024-05-11 23:35:12 UTC,America/Vancouver,48.4473827895,-123.3410283192
2024-05-11 16:20:00 UTC,America/Vancouver,48.4343366667,-123.407465
2024-05-11 16:58:00 UTC,America/Vancouver,48.4346366667,-123.4059416667
2024-05-12 15:09:21 UTC,America/Vancouver,48.7470748073,-123.6698849216
2024-05-12 16:59:30 UTC,America/Vancouver,48.4377460555,-123.527511852
2024-05-12 17:48:35 UTC,America/Vancouver,48.4714188642,-123.3874169737
2024-05-12 19:26:36 UTC,America/Vancouver,48.45928,-123.2916716667
2024-05-02 18:34:50 UTC,America/Vancouver,48.647145,-123.3967283333
2024-05-11 20:41:00 UTC,America/Vancouver,48.4394552903,-123.2963007456
2024-05-12 16:54:14 UTC,America/Vancouver,48.4596805556,-123.371275
2024-05-12 00:34:00 UTC,America/Vancouver,48.4946653555,-123.3873627591
2024-05-12 00:35:00 UTC,America/Vancouver,48.4946653555,-123.3873627591
2024-05-14 00:23:55 UTC,America/Vancouver,48.348014046,-123.5646891966
2024-05-13 20:54:43 UTC,America/Vancouver,48.4569666667,-123.32447
2024-05-13 21:26:55 UTC,America/Vancouver,48.5638222222,-123.4689361111
2024-05-13 20:09:46 UTC,America/Vancouver,48.564,-123.468955
2024-05-14 17:37:28 UTC,America/Vancouver,48.4721533333,-123.3974
2024-05-14 20:08:07 UTC,America/Vancouver,48.4436543997,-123.5115263997
2024-05-14 23:27:00 UTC,America/Vancouver,48.4749216667,-123.3768283333
2024-05-14 23:00:00 UTC,America/Vancouver,48.47385,-123.376335
2024-05-14 22:59:00 UTC,America/Vancouver,48.4738183333,-123.3763283333
2024-05-15 20:15:22 UTC,America/Vancouver,48.4842716667,-123.3314533333
2024-05-08 20:10:17 UTC,America/Vancouver,48.6370622309,-123.2239245607
2024-05-18 16:57:00 UTC,America/Vancouver,48.4343887277,-123.4075263168
2024-05-16 22:34:26 UTC,America/Vancouver,48.517569392,-123.4212599137
2024-05-19 18:17:06 UTC,America/Vancouver,48.4096,-123.50902
2024-05-09 20:44:00 UTC,America/Vancouver,48.6474916667,-123.39347
2024-05-19 23:56:12 UTC,America/Vancouver,48.4395116667,-123.329995
2024-05-10 18:17:01 UTC,America/Vancouver,48.4439669374,-123.5440273595
2024-05-10 18:40:57 UTC,America/Vancouver,48.5207214245,-123.494724012
2024-05-10 20:34:52 UTC,America/Vancouver,48.6470866667,-123.396775
2024-05-10 20:36:50 UTC,America/Vancouver,48.646095,-123.3968366667
2024-04-14 00:35:44 UTC,America/Vancouver,48.4006845292,-123.3156952057
2024-05-19 19:50:04 UTC,America/Vancouver,48.6508985862,-123.3937959373
2024-05-20 21:19:08 UTC,America/Vancouver,48.4190633333,-123.3430116667
2024-05-20 22:50:00 UTC,America/Vancouver,48.5691416667,-123.4306583333
2024-05-22 00:08:34 UTC,America/Vancouver,49.53259985,-124.80732965
2024-05-22 18:58:39 UTC,America/Vancouver,48.5641666667,-123.4672616667
2024-05-22 20:29:36 UTC,America/Vancouver,48.46333,-123.3137883333
2024-05-22 20:45:17 UTC,America/Vancouver,48.4704666667,-123.3835916667
2024-05-13 14:05:35 UTC,America/Vancouver,48.4936098488,-123.3831635909
2024-05-22 21:48:00 UTC,America/Vancouver,48.4458260247,-123.3130914433
2023-09-08 20:42:35 UTC,America/Vancouver,48.5635763548,-123.4706261382
2024-05-23 14:57:54 UTC,America/Vancouver,48.450103,-123.334449
2024-05-23 00:16:35 UTC,America/Vancouver,48.4506116667,-123.33497
,America/Vancouver,49.524398819,-124.7482929175
2024-05-23 20:56:31 UTC,America/Vancouver,49.15166665,-123.9479228854
2024-05-23 23:22:43 UTC,America/Vancouver,48.44317,-123.3280633333
2022-06-25 17:19:00 UTC,America/Vancouver,48.5369285682,-123.5022324675
2022-06-25 17:22:00 UTC,America/Vancouver,48.5369285682,-123.5022324675
2024-05-23 16:18:41 UTC,America/Vancouver,48.5750277778,-123.3674277778
2024-05-25 16:00:52 UTC,America/Vancouver,48.45367,-123.3986366667
2024-05-17 01:24:00 UTC,America/Vancouver,48.445835133,-123.2922310488
2024-05-26 22:09:13 UTC,America/Vancouver,48.4496,-123.4047783333
2024-05-27 17:17:33 UTC,America/Vancouver,48.463455958,-123.3816270903
2024-05-27 22:16:36 UTC,America/Vancouver,48.448522697,-123.4871083125
2024-05-17 20:27:43 UTC,America/Vancouver,48.647725,-123.3949583333
2024-05-29 18:07:54 UTC,America/Vancouver,48.4573366667,-123.3236916667
2024-05-29 18:42:45 UTC,America/Vancouver,48.6597513574,-123.4199362216
2024-05-30 23:03:38 UTC,America/Vancouver,48.4778357789,-123.3863570792
